edge_index,edge_rarity,src_out_degree,dst_in_degree,src_fan_out,normalized_weight,is_self_loop,is_user_edge,is_ntlm,is_network_logon,auth_success,is_unusual_dst_port,is_ephemeral,protocol_rarity,byte_per_packet_ratio,duration_z_score
263,0.1111111111111111,1,1,0.5,0.05228758169934641,1,1,0,1,0,0,0,0.0,0.0,0.0
264,0.047619047619047616,1,1,0.5,0.13071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
265,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
266,1.0,3,120,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
267,0.125,1,1,0.5,0.0457516339869281,1,1,0,0,0,0,0,0.0,0.0,0.0
268,0.2,1,1,0.5,0.026143790849673203,1,1,0,1,0,0,0,0.0,0.0,0.0
269,1.0,2,192,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
270,1.0,1,1,0.5,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0
271,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
272,0.125,8,865,0.8,0.0457516339869281,0,0,0,1,0,0,0,0.0,0.0,0.0
273,0.02857142857142857,1,1,0.5,0.2222222222222222,1,1,0,1,0,0,0,0.0,0.0,0.0
274,0.5,2,2,0.5,0.006535947712418301,0,1,0,0,0,0,0,0.0,0.0,0.0
275,0.03571428571428571,1,1,0.5,0.17647058823529413,1,1,0,1,0,0,0,0.0,0.0,0.0
276,0.029411764705882353,1,1,0.5,0.21568627450980393,1,1,1,1,0,0,0,0.0,0.0,0.0
277,0.16666666666666666,2,1,0.6666666666666666,0.032679738562091505,1,0,0,1,0,0,0,0.0,0.0,0.0
278,0.00205761316872428,1,1,0.5,0.8758169934640523,1,1,0,1,0,0,0,0.0,0.0,0.0
279,0.14285714285714285,1,1,0.5,0.0392156862745098,1,1,0,1,0,0,0,0.0,0.0,0.0
280,0.025,2,3,0.4,0.2549019607843137,1,0,0,0,0,0,0,0.0,0.0,0.0
281,0.041666666666666664,2,1,0.6666666666666666,0.1503267973856209,1,1,0,0,0,0,0,0.0,0.0,0.0
282,0.07142857142857142,3,70,1.0,0.08496732026143791,0,0,0,1,0,0,0,0.0,0.0,0.0
283,0.02702702702702703,1,1,0.5,0.23529411764705882,1,1,0,1,0,0,0,0.0,0.0,0.0
284,0.043478260869565216,4,434,0.6666666666666666,0.1437908496732026,0,0,0,1,0,0,0,0.0,0.0,0.0
285,0.022222222222222223,1,1,0.5,0.2875816993464052,1,1,0,1,0,0,0,0.0,0.0,0.0
286,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
287,0.08333333333333333,1,1,0.5,0.0718954248366013,1,1,0,1,0,0,0,0.0,0.0,0.0
288,0.5,5,737,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
289,0.016129032258064516,1,1,0.5,0.39215686274509803,1,1,0,0,0,0,0,0.0,0.0,0.0
290,0.02857142857142857,1,1,0.5,0.2222222222222222,1,1,0,1,0,0,0,0.0,0.0,0.0
291,1.0,9,434,1.0,0.0,0,0,1,1,0,0,0,0.0,0.0,0.0
292,0.03333333333333333,1,1,0.5,0.1895424836601307,1,1,1,1,0,0,0,0.0,0.0,0.0
293,1.0,2,735,1.0,0.0,0,0,1,1,0,0,0,0.0,0.0,0.0
294,0.013888888888888888,1,1,0.5,0.43790849673202614,1,1,1,1,0,0,0,0.0,0.0,0.0
295,1.0,5,735,1.0,0.0,0,0,1,1,0,0,0,0.0,0.0,0.0
296,0.2,5,779,0.8333333333333334,0.026143790849673203,0,0,1,1,0,0,0,0.0,0.0,0.0
297,0.1111111111111111,2,1321,0.5,0.05228758169934641,0,0,1,1,0,0,0,0.0,0.0,0.0
298,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
299,0.5,2,735,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
300,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
301,0.2,5,1321,1.0,0.026143790849673203,0,0,0,1,0,0,0,0.0,0.0,0.0
302,0.16666666666666666,1,1,0.5,0.032679738562091505,1,1,0,1,0,0,0,0.0,0.0,0.0
303,0.2,1,1,0.5,0.026143790849673203,1,1,0,1,0,0,0,0.0,0.0,0.0
304,0.09090909090909091,16,15,0.9411764705882353,0.06535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
305,0.011494252873563218,16,13,0.9411764705882353,0.5163398692810458,0,0,0,1,0,0,0,0.0,0.0,0.0
306,0.5,1,735,1.0,0.006535947712418301,0,0,1,1,0,0,0,0.0,0.0,0.0
307,0.25,1,1,0.5,0.0196078431372549,1,1,1,1,0,0,0,0.0,0.0,0.0
308,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
309,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
310,0.00980392156862745,16,13,0.9411764705882353,0.5882352941176471,0,0,0,1,0,0,0,0.0,0.0,0.0
311,0.015625,16,14,0.9411764705882353,0.39869281045751637,0,0,0,1,0,0,0,0.0,0.0,0.0
312,0.3333333333333333,5,434,0.7142857142857143,0.013071895424836602,0,0,1,1,0,0,0,0.0,0.0,0.0
313,0.3333333333333333,3,2,0.6,0.013071895424836602,1,1,1,1,0,0,0,0.0,0.0,0.0
314,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
315,0.25,7,735,0.875,0.0196078431372549,0,0,0,1,0,0,0,0.0,0.0,0.0
316,0.037037037037037035,1,1,0.5,0.16993464052287582,1,1,0,1,0,0,0,0.0,0.0,0.0
317,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
318,0.5,1,434,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
319,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
320,0.05,12,13,0.9230769230769231,0.12418300653594772,0,0,0,1,0,0,0,0.0,0.0,0.0
321,0.16666666666666666,1,1,0.5,0.032679738562091505,1,1,0,1,0,0,0,0.0,0.0,0.0
322,0.5,2,735,0.5,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
323,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
324,0.5,2,735,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
325,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
326,1.0,1,434,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
327,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
328,0.16666666666666666,8,778,0.8,0.032679738562091505,0,0,1,1,0,0,0,0.0,0.0,0.0
329,0.14285714285714285,1,1,0.5,0.0392156862745098,1,1,1,1,0,0,0,0.0,0.0,0.0
330,0.5,2,735,0.6666666666666666,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
331,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
332,0.1111111111111111,1,1,0.5,0.05228758169934641,1,1,0,1,0,0,0,0.0,0.0,0.0
333,0.5,5,434,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
334,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
335,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
336,0.5,1,865,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
337,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
338,0.0005319148936170213,129,778,0.1422271223814774,0.9673202614379085,1,0,0,1,0,0,0,0.0,0.0,0.0
339,0.125,1,1,0.5,0.0457516339869281,1,1,0,1,0,0,0,0.0,0.0,0.0
340,0.5,5,778,0.8333333333333334,0.006535947712418301,0,0,1,1,0,0,0,0.0,0.0,0.0
341,0.09090909090909091,6,6,0.5,0.06535947712418301,1,0,0,0,0,0,0,0.0,0.0,0.0
342,0.5,1,3,0.5,0.006535947712418301,0,1,0,0,0,0,0,0.0,0.0,0.0
343,1.0,93,6,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
344,0.06666666666666667,1,1,0.5,0.0915032679738562,1,1,0,1,0,0,0,0.0,0.0,0.0
345,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
346,0.5,6,3,0.6666666666666666,0.006535947712418301,1,0,0,0,0,0,0,0.0,0.0,0.0
347,0.25,6,735,0.6666666666666666,0.0196078431372549,0,0,0,0,0,0,0,0.0,0.0,0.0
348,1.0,6,1321,0.6666666666666666,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
349,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
350,0.5,2,778,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
351,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
352,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
353,0.0196078431372549,2,1,0.6666666666666666,0.32679738562091504,1,1,0,1,0,0,0,0.0,0.0,0.0
354,0.06666666666666667,14,14,0.9333333333333333,0.0915032679738562,0,0,0,1,0,0,0,0.0,0.0,0.0
355,0.0036900369003690036,18,14,0.5625,0.8104575163398693,1,0,0,1,0,0,0,0.0,0.0,0.0
356,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
357,1.0,3,1,0.75,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0
358,0.2,1,1,0.5,0.026143790849673203,1,1,0,0,0,0,0,0.0,0.0,0.0
359,1.0,3,361,0.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
360,0.14285714285714285,3,865,0.6,0.0392156862745098,0,0,0,1,0,0,0,0.0,0.0,0.0
361,0.06666666666666667,1,1,0.5,0.0915032679738562,1,1,0,1,0,0,0,0.0,0.0,0.0
362,0.125,1,1,0.5,0.0457516339869281,1,1,0,1,0,0,0,0.0,0.0,0.0
363,1.0,8,1,0.8888888888888888,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0
364,0.07692307692307693,1,1,0.5,0.0784313725490196,1,1,0,0,0,0,0,0.0,0.0,0.0
365,0.14285714285714285,8,872,0.8888888888888888,0.0392156862745098,0,0,0,1,0,0,0,0.0,0.0,0.0
366,0.5,1,865,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
367,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
368,1.0,4,409,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
369,0.009615384615384616,380,409,0.4816223067173637,0.5947712418300654,1,0,0,1,0,0,0,0.0,0.0,0.0
370,0.047619047619047616,7,409,0.6363636363636364,0.13071895424836602,0,0,0,0,0,0,0,0.0,0.0,0.0
371,0.0136986301369863,18,13,0.9473684210526315,0.4444444444444444,0,0,0,1,0,0,0,0.0,0.0,0.0
372,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
373,0.06666666666666667,1,1,0.5,0.0915032679738562,1,1,0,1,0,0,0,0.0,0.0,0.0
374,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
375,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
376,0.2,2,2,0.5,0.026143790849673203,1,1,0,0,0,0,0,0.0,0.0,0.0
377,0.16666666666666666,2,1,0.6666666666666666,0.032679738562091505,1,0,0,0,0,0,0,0.0,0.0,0.0
378,0.043478260869565216,1,1,0.5,0.1437908496732026,1,1,0,0,0,0,0,0.0,0.0,0.0
379,0.08333333333333333,2,735,0.6666666666666666,0.0718954248366013,0,0,0,0,0,0,0,0.0,0.0,0.0
380,0.08333333333333333,1,1,0.5,0.0718954248366013,1,1,0,1,0,0,0,0.0,0.0,0.0
381,0.3333333333333333,3,120,0.75,0.013071895424836602,0,0,0,0,0,0,0,0.0,0.0,0.0
382,0.3333333333333333,3,434,0.75,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
383,0.3333333333333333,3,1,0.75,0.013071895424836602,1,0,0,0,0,0,0,0.0,0.0,0.0
384,0.2,2,1,0.6666666666666666,0.026143790849673203,1,0,0,0,0,0,0,0.0,0.0,0.0
385,0.05,1,1,0.5,0.12418300653594772,1,1,0,0,0,0,0,0.0,0.0,0.0
386,0.1,2,735,0.6666666666666666,0.058823529411764705,0,0,0,0,0,0,0,0.0,0.0,0.0
387,0.2,2,1,0.6666666666666666,0.026143790849673203,1,0,0,0,0,0,0,0.0,0.0,0.0
388,0.05,1,1,0.5,0.12418300653594772,1,1,0,0,0,0,0,0.0,0.0,0.0
389,0.1,2,735,0.6666666666666666,0.058823529411764705,0,0,0,0,0,0,0,0.0,0.0,0.0
390,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
391,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
392,0.16666666666666666,1,1,0.5,0.032679738562091505,1,1,0,1,0,0,0,0.0,0.0,0.0
393,0.16666666666666666,4,778,0.5,0.032679738562091505,0,0,0,1,0,0,0,0.0,0.0,0.0
394,0.07692307692307693,1,1,0.5,0.0784313725490196,1,1,0,1,0,0,0,0.0,0.0,0.0
395,1.0,1,3,0.25,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0
396,1.0,1,1,0.5,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0
397,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
398,0.16666666666666666,4,735,0.6666666666666666,0.032679738562091505,0,0,0,1,0,0,0,0.0,0.0,0.0
399,0.04,1,1,0.5,0.1568627450980392,1,1,0,1,0,0,0,0.0,0.0,0.0
400,1.0,181,3,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
401,0.022222222222222223,1,1,0.5,0.2875816993464052,1,1,0,1,0,0,0,0.0,0.0,0.0
402,0.125,9,3,0.75,0.0457516339869281,1,0,0,1,0,0,0,0.0,0.0,0.0
403,0.3333333333333333,9,1321,0.75,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
404,0.14285714285714285,9,854,0.75,0.0392156862745098,0,0,0,1,0,0,0,0.0,0.0,0.0
405,0.16666666666666666,9,778,0.75,0.032679738562091505,0,0,0,1,0,0,0,0.0,0.0,0.0
406,0.25,5,735,0.8333333333333334,0.0196078431372549,0,0,0,0,0,0,0,0.0,0.0,0.0
407,0.5,5,854,0.8333333333333334,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
408,0.5,5,361,0.8333333333333334,0.006535947712418301,0,0,0,0,0,0,0,0.0,0.0,0.0
409,0.05,1,1,0.5,0.12418300653594772,1,1,0,1,0,0,0,0.0,0.0,0.0
410,0.3333333333333333,10,779,0.9090909090909091,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
411,0.029411764705882353,1,1,0.5,0.21568627450980393,1,1,0,1,0,0,0,0.0,0.0,0.0
412,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
413,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
414,1.0,1,779,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
415,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
416,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
417,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
418,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
419,1.0,8,779,0.8888888888888888,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
420,0.05,1,1,0.5,0.12418300653594772,1,1,0,1,0,0,0,0.0,0.0,0.0
421,0.3333333333333333,181,779,1.0,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
422,0.003703703703703704,1,1,0.5,0.803921568627451,1,1,0,1,0,0,0,0.0,0.0,0.0
423,0.005988023952095809,17,15,0.53125,0.7320261437908496,1,0,0,1,0,0,0,0.0,0.0,0.0
424,0.3333333333333333,13,737,0.9285714285714286,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
425,0.010309278350515464,2,2,0.5,0.5686274509803921,1,1,0,1,0,0,0,0.0,0.0,0.0
426,0.009523809523809525,1,1,0.5,0.6013071895424836,1,1,0,1,0,0,0,0.0,0.0,0.0
427,0.07142857142857142,1,1,0.5,0.08496732026143791,1,1,0,1,0,0,0,0.0,0.0,0.0
428,0.14285714285714285,16,735,0.9411764705882353,0.0392156862745098,0,0,0,1,0,0,0,0.0,0.0,0.0
429,1.0,2,737,0.6666666666666666,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
430,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
431,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
432,1.0,2,865,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
433,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
434,1.0,5,737,0.8333333333333334,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
435,0.1,1,1,0.5,0.058823529411764705,1,1,0,1,0,0,0,0.0,0.0,0.0
436,0.2,2,2,0.5,0.026143790849673203,1,1,0,1,0,0,0,0.0,0.0,0.0
437,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
438,0.2,1,1,0.5,0.026143790849673203,1,1,0,0,0,0,0,0.0,0.0,0.0
439,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
440,0.003236245954692557,10,38,0.20833333333333334,0.8169934640522876,1,0,0,1,0,0,0,0.0,0.0,0.0
441,0.06666666666666667,1,1,0.5,0.0915032679738562,1,1,0,1,0,0,0,0.0,0.0,0.0
442,1.0,1,779,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
443,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
444,0.3333333333333333,10,865,0.625,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
445,0.02631578947368421,1,1,0.5,0.24183006535947713,1,1,0,1,0,0,0,0.0,0.0,0.0
446,0.5,10,779,0.625,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
447,0.3333333333333333,10,854,0.625,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
448,0.5,10,6,0.625,0.006535947712418301,1,0,0,0,0,0,0,0.0,0.0,0.0
449,0.0625,7,35,0.7777777777777778,0.09803921568627451,0,0,0,1,0,0,0,0.0,0.0,0.0
450,0.05555555555555555,1,1,0.5,0.1111111111111111,1,1,0,1,0,0,0,0.0,0.0,0.0
451,0.16666666666666666,3,735,0.6,0.032679738562091505,0,0,0,1,0,0,0,0.0,0.0,0.0
452,0.034482758620689655,1,1,0.5,0.1830065359477124,1,1,0,1,0,0,0,0.0,0.0,0.0
453,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
454,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
455,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
456,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
457,0.1,1,1,0.5,0.058823529411764705,1,1,0,1,0,0,0,0.0,0.0,0.0
458,0.2,1,1,0.5,0.026143790849673203,1,1,0,1,0,0,0,0.0,0.0,0.0
459,1.0,1,434,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
460,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
461,0.5,1,1,0.5,0.006535947712418301,1,0,0,0,0,0,0,0.0,0.0,0.0
462,1.0,1,1,0.5,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0
463,0.2,1,1,0.5,0.026143790849673203,1,1,0,1,0,0,0,0.0,0.0,0.0
464,0.003952569169960474,1,1,0.5,0.7908496732026143,1,0,0,0,0,0,0,0.0,0.0,0.0
465,0.022222222222222223,3,3,0.5,0.2875816993464052,1,1,0,0,0,0,0,0.0,0.0,0.0
466,0.058823529411764705,3,4,0.5,0.10457516339869281,0,1,0,0,0,0,0,0.0,0.0,0.0
467,1.0,6,434,0.8571428571428571,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
468,0.07142857142857142,1,1,0.5,0.08496732026143791,1,1,0,1,0,0,0,0.0,0.0,0.0
469,0.027777777777777776,1,1,0.5,0.22875816993464052,1,0,1,1,0,0,0,0.0,0.0,0.0
470,0.006896551724137931,1,1,0.5,0.6993464052287581,1,1,1,1,0,0,0,0.0,0.0,0.0
471,0.017857142857142856,2,1,0.6666666666666666,0.35947712418300654,1,0,0,0,0,0,0,0.0,0.0,0.0
472,0.125,1,1,0.5,0.0457516339869281,1,1,0,0,0,0,0,0.0,0.0,0.0
473,0.03333333333333333,2,1,0.6666666666666666,0.1895424836601307,1,1,0,0,0,0,0,0.0,0.0,0.0
474,0.3333333333333333,2,1,0.6666666666666666,0.013071895424836602,1,0,0,0,0,0,0,0.0,0.0,0.0
475,0.5,1,1,0.5,0.006535947712418301,1,1,0,0,0,0,0,0.0,0.0,0.0
476,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
477,1.0,2,735,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
478,0.25,1,1,0.5,0.0196078431372549,1,1,0,1,0,0,0,0.0,0.0,0.0
479,0.3333333333333333,1,1,0.5,0.013071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
480,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
481,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
482,0.0625,1,1,0.5,0.09803921568627451,1,1,0,1,0,0,0,0.0,0.0,0.0
483,1.0,1,735,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
484,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
485,0.5,3,192,1.0,0.006535947712418301,0,0,0,0,0,0,0,0.0,0.0,0.0
486,0.16666666666666666,1,1,0.5,0.032679738562091505,1,1,0,0,0,0,0,0.0,0.0,0.0
487,1.0,3,779,0.75,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
488,0.1,1,1,0.5,0.058823529411764705,1,1,0,1,0,0,0,0.0,0.0,0.0
489,0.5,7,735,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
490,0.047619047619047616,1,1,0.5,0.13071895424836602,1,1,0,1,0,0,0,0.0,0.0,0.0
491,0.16666666666666666,1,1,0.5,0.032679738562091505,1,1,0,1,0,0,0,0.0,0.0,0.0
492,0.0625,2,2,0.5,0.09803921568627451,1,1,0,1,0,0,0,0.0,0.0,0.0
493,0.3333333333333333,7,2,0.7777777777777778,0.013071895424836602,1,0,0,0,0,0,0,0.0,0.0,0.0
494,0.045454545454545456,1,1,0.5,0.13725490196078433,1,1,0,0,0,0,0,0.0,0.0,0.0
495,1.0,7,737,0.6363636363636364,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
496,0.1111111111111111,1,1,0.5,0.05228758169934641,1,1,0,1,0,0,0,0.0,0.0,0.0
497,0.5,7,778,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
498,1.0,9,120,0.6428571428571429,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
499,0.3333333333333333,9,1321,0.6428571428571429,0.013071895424836602,0,0,0,0,0,0,0,0.0,0.0,0.0
500,1.0,9,361,0.6428571428571429,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
501,1.0,5,1321,1.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
502,0.08333333333333333,1,1,0.5,0.0718954248366013,1,1,0,1,0,0,0,0.0,0.0,0.0
503,1.0,6,1,0.8571428571428571,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0
504,0.07142857142857142,1,1,0.5,0.08496732026143791,1,1,0,1,0,0,0,0.0,0.0,0.0
505,0.3333333333333333,1,1,1.0,0.013071895424836602,0,0,0,1,0,0,0,0.0,0.0,0.0
506,0.09090909090909091,6,1321,0.5,0.06535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
507,0.07692307692307693,1,1,0.5,0.0784313725490196,1,1,0,1,0,0,0,0.0,0.0,0.0
508,1.0,7,21,0.7777777777777778,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
509,0.058823529411764705,4,3,0.5,0.10457516339869281,0,1,0,0,0,0,0,0.0,0.0,0.0
510,0.027777777777777776,4,3,0.5,0.22875816993464052,0,1,0,0,0,0,0,0.0,0.0,0.0
511,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
512,1.0,1,1,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
513,0.03125,1,1,0.5,0.20261437908496732,1,1,0,1,0,0,0,0.0,0.0,0.0
514,0.3333333333333333,8,737,0.8,0.013071895424836602,0,0,0,0,0,0,0,0.0,0.0,0.0
515,0.2,8,854,0.8,0.026143790849673203,0,0,0,0,0,0,0,0.0,0.0,0.0
516,0.5,8,361,0.8,0.006535947712418301,0,0,0,0,0,0,0,0.0,0.0,0.0
517,1.0,2,2,0.5,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0
518,0.011764705882352941,2,2,0.5,0.5032679738562091,1,0,0,1,0,0,0,0.0,0.0,0.0
519,0.008,1,1,0.5,0.6601307189542484,1,1,0,1,0,0,0,0.0,0.0,0.0
520,0.25,1,1,0.5,0.0196078431372549,1,0,0,1,0,0,0,0.0,0.0,0.0
521,0.023809523809523808,1,2,0.3333333333333333,0.2679738562091503,1,0,0,1,0,0,0,0.0,0.0,0.0
522,0.5,2,1,0.6666666666666666,0.006535947712418301,1,0,0,0,0,0,0,0.0,0.0,0.0
523,0.012658227848101266,2,2,0.5,0.46405228758169936,1,1,0,0,0,0,0,0.0,0.0,0.0
524,1.0,2,1,0.4,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0
525,0.2,2,3,0.4,0.026143790849673203,1,1,0,0,0,0,0,0.0,0.0,0.0
526,0.5,1,1,0.5,0.006535947712418301,1,1,0,1,0,0,0,0.0,0.0,0.0
527,0.027777777777777776,3,4,0.5,0.22875816993464052,0,1,0,0,0,0,0,0.0,0.0,0.0
528,0.010416666666666666,3,3,0.5,0.5620915032679739,1,1,0,0,0,0,0,0.0,0.0,0.0
529,0.25,1,778,1.0,0.0196078431372549,0,0,0,0,0,0,0,0.0,0.0,0.0
530,0.16666666666666666,1,1,0.5,0.032679738562091505,1,1,0,0,0,0,0,0.0,0.0,0.0
531,1.0,2,872,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
532,1.0,1,1,0.5,0.0,1,1,0,0,0,0,0,0.0,0.0,0.0
533,0.5,5,779,1.0,0.006535947712418301,0,0,0,1,0,0,0,0.0,0.0,0.0
