src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time
ANONYMOUS LOGON@C2106,ANONYMOUS LOGON@C2106,auth,NTLM,Network,LogOn,Success,147286.0,30,147286.0,147451.0
C3110,C457,auth,NTLM,Network,LogOn,Success,147286.0,1,147286.0,
ANONYMOUS LOGON@C457,ANONYMOUS LOGON@C457,auth,NTLM,Network,LogOn,Success,147286.0,72,147286.0,147511.0
C4761,C457,auth,NTLM,Network,LogOn,Success,147286.0,1,147286.0,
C4529,C529,auth,NTLM,Network,LogOn,Success,147286.0,5,147286.0,147300.0
C18184,C586,auth,NTLM,Network,LogOn,Success,147286.0,4,147286.0,147321.0
C10033$@DOM1,C10033$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C10083,C457,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147294.0
C10083$@DOM1,C10083$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147299.0
C10179,C586,auth,Kerberos,Network,LogOn,Success,147286.0,5,147286.0,147382.0
C10179$@DOM1,C10179$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,6,147286.0,147390.0
C10185$@DOM1,C10185$@DOM1,auth,?,Network,LogOff,Success,147286.0,5,147286.0,147407.0
C105,C523,auth,Kerberos,Network,LogOn,Success,147286.0,11,147286.0,147452.0
C105,C553,auth,Kerberos,Network,LogOn,Success,147286.0,87,147286.0,147511.0
C1043,C457,auth,NTLM,Network,LogOn,Success,147286.0,2,147286.0,147295.0
C1043$@DOM1,C1043$@DOM1,auth,NTLM,Network,LogOn,Success,147286.0,4,147286.0,147302.0
C1078$@DOM1,C1078$@DOM1,auth,?,Network,LogOff,Success,147286.0,2,147286.0,147503.0
C10786$@DOM1,C10786$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147321.0
C1115,C553,auth,Kerberos,Network,LogOn,Success,147286.0,102,147286.0,147509.0
C1115,C988,auth,Kerberos,Network,LogOn,Success,147286.0,64,147286.0,147504.0
C11220,C2106,auth,NTLM,Network,LogOn,Success,147286.0,3,147286.0,147287.0
C11220$@DOM1,C11220$@DOM1,auth,NTLM,Network,LogOn,Success,147286.0,3,147286.0,147505.0
C1126$@DOM1,C1126$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C1139,C457,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147293.0
C1139$@DOM1,C1139$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,27,147286.0,147479.0
C11872$@DOM1,C11872$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C12139,C2106,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147287.0
C12139$@DOM1,C12139$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147287.0
C527,C553,auth,Kerberos,Network,LogOn,Success,147286.0,20,147286.0,147498.0
C1276$@DOM1,C1276$@DOM1,auth,?,Network,LogOff,Success,147286.0,6,147286.0,147313.0
C13166,C457,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C13166$@DOM1,C13166$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147294.0
C13279,C457,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147294.0
C13279$@DOM1,C13279$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147305.0
C13386,C2106,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C13386$@DOM1,C13386$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147349.0
C14032,C625,auth,NTLM,Network,LogOn,Success,147286.0,6,147286.0,147307.0
C14032$@DOM1,C14032$@DOM1,auth,NTLM,Network,LogOn,Success,147286.0,7,147286.0,147331.0
C14160,C457,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147295.0
C14160$@DOM1,C14160$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147306.0
C1432$@DOM1,C1432$@DOM1,auth,?,Network,LogOff,Success,147286.0,9,147286.0,147382.0
C1443,C2106,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147433.0
C1443$@DOM1,C1443$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147348.0
C1454$@DOM1,C1454$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147300.0
C14823,C467,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147315.0
C14823$@DOM1,C14823$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147315.0
C625,C625,auth,?,Network,LogOff,Success,147286.0,1880,147286.0,147510.0
C14878$@DOM1,C14878$@DOM1,auth,?,Network,LogOff,Success,147286.0,8,147286.0,147360.0
C14930,C625,auth,NTLM,Network,LogOn,Success,147286.0,2,147286.0,147308.0
C14938,C14938,auth,Negotiate,Unlock,LogOn,Success,147286.0,11,147286.0,147363.0
C14938$@DOM1,U6758@DOM1,auth,Negotiate,Unlock,LogOn,Success,147286.0,2,147286.0,147286.0
C1521,C14938,auth,Negotiate,Unlock,LogOn,Success,147286.0,1,147286.0,
C14940$@DOM1,C14940$@DOM1,auth,?,Network,LogOff,Success,147286.0,15,147286.0,147345.0
C15128$@DOM1,C15128$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C1519,C1519,auth,?,?,TGS,Success,147286.0,2,147286.0,147287.0
C1519,C457,auth,?,?,TGS,Success,147286.0,4,147286.0,147294.0
C1519,C586,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C15731$@DOM1,C15731$@DOM1,auth,?,Network,LogOff,Success,147286.0,4,147286.0,147313.0
C15809,C625,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147307.0
C15809$@DOM1,C15809$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147312.0
C15821$@DOM1,C15821$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147333.0
C15895$@DOM1,C15895$@DOM1,auth,?,Network,LogOff,Success,147286.0,51,147286.0,147374.0
C1618,C988,auth,Kerberos,Network,LogOn,Success,147286.0,15,147286.0,147496.0
C988,C988,auth,?,Network,LogOff,Success,147286.0,271,147286.0,147510.0
C16308$@DOM1,C16308$@DOM1,auth,?,Network,LogOff,Success,147286.0,4,147286.0,147307.0
C16375,C16375,auth,?,?,TGT,Success,147286.0,1,147286.0,
C16375$@DOM1,C16375$@DOM1,auth,?,?,TGT,Success,147286.0,5,147286.0,147307.0
C16375,TGT,auth,?,?,TGS,Success,147286.0,1,147286.0,
C1643,C467,auth,Kerberos,Network,LogOn,Success,147286.0,7,147286.0,147466.0
C1642$@DOM1,C1642$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,15,147286.0,147509.0
C1663$@DOM1,C1663$@DOM1,auth,?,Network,LogOff,Success,147286.0,8,147286.0,147327.0
C16638,C16638,auth,?,?,TGS,Success,147286.0,1,147286.0,
C16638$@DOM1,C16638$@DOM1,auth,?,?,TGS,Success,147286.0,13,147286.0,147472.0
C16638,C528,auth,Kerberos,Network,LogOn,Success,147286.0,7,147286.0,147460.0
C16865,C467,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147315.0
C16865$@DOM1,C16865$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147315.0
C17262,C706,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C706,C706,auth,?,Network,LogOff,Success,147286.0,104,147286.0,147503.0
C17707,C706,auth,?,?,TGS,Success,147286.0,21,147286.0,147500.0
C1795,C553,auth,Kerberos,Network,LogOn,Success,147286.0,73,147286.0,147510.0
C1840$@DOM1,C1840$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C1845$@DOM1,C1845$@DOM1,auth,?,Network,LogOff,Success,147286.0,15,147286.0,147403.0
C1856$@DOM1,C1856$@DOM1,auth,?,Network,LogOff,Success,147286.0,2,147286.0,147299.0
C1884$@DOM1,C1884$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147449.0
C2008$@DOM1,C2008$@DOM1,auth,?,?,TGS,Success,147286.0,5,147286.0,147411.0
C2097,C2097,auth,?,?,TGT,Success,147286.0,6,147286.0,147482.0
C2096$@DOM1,C2096$@DOM1,auth,?,?,TGT,Success,147286.0,23,147286.0,147482.0
C2097,C457,auth,?,?,TGS,Success,147286.0,12,147286.0,147482.0
C2119$@DOM1,C2119$@DOM1,auth,?,Network,LogOff,Success,147286.0,12,147286.0,147438.0
C2120,C1640,auth,?,?,TGS,Success,147286.0,3,147286.0,147438.0
C2120,C2106,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147438.0
C2120,C2120,auth,?,?,TGT,Success,147286.0,3,147286.0,147438.0
C2312,C2312,auth,?,?,TGT,Success,147286.0,5,147286.0,147452.0
C2311$@DOM1,C2311$@DOM1,auth,?,?,TGT,Success,147286.0,20,147286.0,147452.0
C2312,C457,auth,?,?,TGS,Success,147286.0,10,147286.0,147452.0
C2398,C2398,auth,?,?,TGT,Success,147286.0,5,147286.0,147465.0
C2397$@DOM1,C2397$@DOM1,auth,?,?,TGT,Success,147286.0,20,147286.0,147465.0
C2398,C457,auth,?,?,TGS,Success,147286.0,10,147286.0,147465.0
C2792$@DOM1,C2792$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C2879$@DOM1,C2879$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C2956$@DOM1,C2956$@DOM1,auth,?,Network,LogOff,Success,147286.0,6,147286.0,147391.0
C3242,C625,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147307.0
C3242$@DOM1,C3242$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,13,147286.0,147318.0
C338,C338,auth,?,?,TGS,Success,147286.0,1,147286.0,
C338$@DOM1,C338$@DOM1,auth,?,?,TGS,Success,147286.0,1,147286.0,
C3506$@DOM1,C3506$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C41,C457,auth,Kerberos,Network,LogOn,Success,147286.0,6,147286.0,147316.0
C41$@DOM1,C41$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,25,147286.0,147382.0
C1798,C450,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C450$@DOM1,C450$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,45,147286.0,147356.0
C450,C450,auth,?,Network,LogOff,Success,147286.0,8,147286.0,147349.0
C450,C586,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147321.0
C450,C612,auth,Kerberos,Network,LogOn,Success,147286.0,7,147286.0,147347.0
C450,C625,auth,Kerberos,Network,LogOn,Success,147286.0,6,147286.0,147309.0
C4529,C457,auth,?,?,TGS,Success,147286.0,4,147286.0,147332.0
C4529,C612,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147332.0
C4529,TGT,auth,?,?,TGS,Success,147286.0,2,147286.0,147332.0
C4761$@DOM1,C4761$@DOM1,auth,?,Network,LogOff,Success,147286.0,20,147286.0,147371.0
C4777,C529,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147327.0
C4776$@DOM1,C4776$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,34,147286.0,147384.0
C4822$@DOM1,C4822$@DOM1,auth,?,Network,LogOff,Success,147286.0,4,147286.0,147345.0
C4823$@DOM1,C4823$@DOM1,auth,?,Network,LogOff,Success,147286.0,4,147286.0,147303.0
C4837,C529,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C4837$@DOM1,C4837$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147290.0
C4839$@DOM1,C4839$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147293.0
C4897$@DOM1,C4897$@DOM1,auth,?,Network,LogOff,Success,147286.0,2,147286.0,147289.0
C4903$@DOM1,C4903$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C5143,C529,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C5143$@DOM1,C5143$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,20,147286.0,147393.0
C1798,C529,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147496.0
C529$@DOM1,C529$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,270,147286.0,147510.0
C523,C523,auth,?,Network,LogOff,Success,147286.0,167,147286.0,147510.0
C539,C1065,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147293.0
C553$@DOM1,C553$@DOM1,auth,?,Network,LogOff,Success,147286.0,97,147286.0,147504.0
C586$@DOM1,C586$@DOM1,auth,?,Network,LogOff,Success,147286.0,105,147286.0,147505.0
C5905$@DOM1,C5905$@DOM1,auth,?,Network,LogOff,Success,147286.0,14,147286.0,147350.0
C1619,C457,auth,Kerberos,Network,LogOn,Success,147286.0,7,147286.0,147326.0
C602,C1065,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C602$@DOM1,C602$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147297.0
C6336$@DOM1,C6336$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147418.0
C656,C467,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C656$@DOM1,C656$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147462.0
C6619,C1065,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C6619$@DOM1,C6619$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,10,147286.0,147325.0
C677$@DOM1,C677$@DOM1,auth,?,Network,LogOff,Success,147286.0,5,147286.0,147314.0
C699$@DOM1,C699$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147300.0
C706$@DOM1,C706$@DOM1,auth,?,?,TGS,Success,147286.0,5,147286.0,147480.0
C7303$@DOM1,C7303$@DOM1,auth,?,Network,LogOff,Success,147286.0,4,147286.0,147321.0
C3173,C3173,auth,?,Network,LogOff,Success,147286.0,309,147286.0,147507.0
C7626$@DOM1,C7626$@DOM1,auth,?,Network,LogOff,Success,147286.0,15,147286.0,147499.0
C844,C529,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C844$@DOM1,C844$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147294.0
C8673,C467,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147315.0
C8673$@DOM1,C8673$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,38,147286.0,147497.0
C8673,C529,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147300.0
C8673,C612,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147333.0
C8673,C8673,auth,?,?,TGS,Success,147286.0,2,147286.0,147287.0
C868,C801,auth,Kerberos,Network,LogOn,Success,147286.0,16,147286.0,147496.0
C868$@DOM1,C868$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,18,147286.0,147510.0
C9140,C457,auth,Kerberos,Network,LogOn,Success,147286.0,6,147286.0,147329.0
C9140$@DOM1,C9140$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,29,147286.0,147414.0
C9161$@DOM1,C9161$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C9176$@DOM1,C9176$@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147299.0
C9209$@DOM1,C9209$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C9228$@DOM1,C9228$@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C9252$@DOM1,C9252$@DOM1,auth,?,Network,LogOff,Success,147286.0,10,147286.0,147307.0
C9972$@DOM1,C9972$@DOM1,auth,?,Network,LogOff,Success,147286.0,5,147286.0,147352.0
C10000,C2106,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
C9999$@DOM1,C9999$@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147350.0
C4069,C4069,auth,Negotiate,Service,LogOn,Success,147286.0,2,147286.0,147383.0
NETWORK SERVICE@C4069,NETWORK SERVICE@C4069,auth,Negotiate,Service,LogOn,Success,147286.0,1,147286.0,
U1073@DOM1,U1073@DOM1,auth,?,Network,LogOff,Success,147286.0,5,147286.0,147466.0
C1710,C1710,auth,?,?,TGS,Success,147286.0,253,147286.0,147502.0
U113@DOM1,U113@DOM1,auth,?,?,TGS,Success,147286.0,45,147286.0,147482.0
U113@DOM1,U53@DOM1,auth,?,?,AuthMap,Success,147286.0,17,147286.0,147482.0
C13191,C2106,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U1198@DOM1,U1198@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,14,147286.0,147355.0
C426,C426,auth,NTLM,Network,LogOn,Success,147286.0,36,147286.0,147509.0
U14@DOM1,U14@DOM1,auth,NTLM,Network,LogOn,Success,147286.0,145,147286.0,147510.0
C1929,C1929,auth,?,?,TGT,Fail,147286.0,56,147286.0,147473.0
U199@?,U199@?,auth,?,?,TGT,Fail,147286.0,8,147286.0,147383.0
U200@DOM1,U200@DOM1,auth,?,?,TGS,Success,147286.0,30,147286.0,147473.0
C6427,C6427,auth,?,?,TGS,Success,147286.0,3,147286.0,147440.0
U2137@DOM1,U2137@DOM1,auth,?,?,TGS,Success,147286.0,2,147286.0,147286.0
U2198@DOM1,U2198@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147333.0
C23769,C457,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U273@DOM1,U273@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,4,147286.0,147500.0
U2751@DOM1,U2751@DOM1,auth,?,Network,LogOff,Success,147286.0,3,147286.0,147309.0
U2801@DOM1,U2801@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
U3138@DOM1,U3138@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
U3427@DOM1,U3427@DOM1,auth,?,Network,LogOff,Success,147286.0,16,147286.0,147447.0
C8736,C457,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U3586@DOM1,U3586@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147292.0
C9451,C2327,auth,?,?,TGS,Success,147286.0,2,147286.0,147321.0
U3615@DOM1,U3615@DOM1,auth,?,?,TGS,Success,147286.0,6,147286.0,147345.0
C7792,C529,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U3839@DOM1,U3839@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,10,147286.0,147333.0
C9972,C457,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147295.0
U3886@DOM1,U3886@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,21,147286.0,147397.0
U4390@DOM1,U4390@DOM1,auth,?,Network,LogOff,Success,147286.0,6,147286.0,147471.0
U4693@DOM1,U4693@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,16,147286.0,147505.0
C11946,C11946,auth,?,?,TGS,Success,147286.0,3,147286.0,147287.0
U4800@DOM1,U4800@DOM1,auth,?,?,TGS,Success,147286.0,22,147286.0,147336.0
C11770,C1065,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U4834@DOM1,U4834@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,9,147286.0,147387.0
C12129,C625,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147307.0
C12247,C1640,auth,?,?,TGS,Success,147286.0,1,147286.0,
C12247,C586,auth,?,?,TGS,Success,147286.0,2,147286.0,147286.0
C12247,TGT,auth,?,?,TGS,Success,147286.0,1,147286.0,
C11968,C586,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U5094@DOM1,U5094@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,12,147286.0,147454.0
C1832,C1,auth,Kerberos,Network,LogOn,Success,147286.0,1,147286.0,
U513@DOM1,U513@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,14,147286.0,147478.0
C3937,C1644,auth,Kerberos,Network,LogOn,Success,147286.0,3,147286.0,147464.0
C12403,C586,auth,Kerberos,Network,LogOn,Success,147286.0,7,147286.0,147429.0
U5263@DOM1,U5263@DOM1,auth,Kerberos,Network,LogOn,Success,147286.0,13,147286.0,147319.0
C868,C2553,auth,?,?,TGS,Success,147286.0,1,147286.0,
U53@DOM1,U113@DOM1,auth,Negotiate,Interactive,LogOn,Success,147286.0,17,147286.0,147482.0
U53@DOM1,U75@DOM1,auth,Negotiate,Interactive,LogOn,Success,147286.0,36,147286.0,147502.0
U5449@DOM1,U5449@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
U6000@DOM1,U6000@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
U6029@DOM1,U6029@DOM1,auth,?,Network,LogOff,Success,147286.0,32,147286.0,147509.0
C14032,C1065,auth,?,?,TGS,Success,147286.0,3,147286.0,147295.0
C14032,C612,auth,?,?,TGS,Success,147286.0,5,147286.0,147333.0
C14032,TGT,auth,?,?,TGS,Success,147286.0,2,147286.0,147295.0
U638@DOM1,U638@DOM1,auth,?,Network,LogOff,Success,147286.0,1,147286.0,
C1755,C1755,auth,?,Network,LogOff,Success,147286.0,85,147286.0,147509.0
U63@DOM1,U63@DOM1,auth,?,Network,LogOff,Success,147286.0,125,147286.0,147510.0
C2481,C2481,auth,?,Network,LogOff,Success,147286.0,4,147286.0,147497.0
C832,C832,auth,?,Network,LogOff,Success,147286.0,42,147286.0,147494.0
C922,C922,auth,?,?,TGS,Success,147286.0,2,147286.0,147286.0
U6712@DOM1,U6712@DOM1,auth,?,?,TGS,Success,147286.0,79,147286.0,147505.0
U6758@DOM1,C14938$@DOM1,auth,?,?,AuthMap,Success,147286.0,1,147286.0,
U6758@DOM1,U6758@DOM1,auth,?,?,TGS,Success,147286.0,5,147286.0,147314.0
U6872@DOM1,U6872@DOM1,auth,?,Network,LogOff,Success,147286.0,2,147286.0,147319.0
U75@DOM1,U53@DOM1,auth,?,?,AuthMap,Success,147286.0,36,147286.0,147502.0
U75@DOM1,U75@DOM1,auth,?,Interactive,LogOff,Success,147286.0,96,147286.0,147502.0
C3900,C625,auth,?,?,TGS,Success,147286.0,4,147286.0,147315.0
U7619@DOM1,U7619@DOM1,auth,?,?,TGS,Success,147286.0,6,147286.0,147315.0
C5446,C528,auth,?,?,TGS,Success,147286.0,1,147286.0,
U782@DOM1,U782@DOM1,auth,?,?,TGS,Success,147286.0,1,147286.0,
C428,C529,auth,Kerberos,Network,LogOn,Success,147286.0,2,147286.0,147287.0
C7,C7,auth,?,Network,LogOff,Success,147286.0,121,147286.0,147510.0
U94@DOM1,U94@DOM1,auth,?,Network,LogOff,Success,147286.0,95,147286.0,147510.0
C4358,C2106,auth,NTLM,Network,LogOn,Success,147287.0,1,147287.0,
C23074,C529,auth,NTLM,Network,LogOn,Success,147287.0,1,147287.0,
C13855,C586,auth,NTLM,Network,LogOn,Success,147287.0,2,147287.0,147287.0
C17707,C754,auth,NTLM,Network,LogOn,Success,147287.0,3,147287.0,147289.0
ANONYMOUS LOGON@C754,ANONYMOUS LOGON@C754,auth,NTLM,Network,LogOn,Success,147287.0,8,147287.0,147463.0
C10127,C586,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C10127$@DOM1,C10127$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147309.0
C1042,C467,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C1073,C1073,auth,?,?,TGS,Success,147287.0,3,147287.0,147296.0
C1073$@DOM1,C1073$@DOM1,auth,?,?,TGS,Success,147287.0,34,147287.0,147384.0
C1073,C457,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147296.0
C1073,C467,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147316.0
C1073,C612,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147333.0
C1798,C1073,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C10888,C10888,auth,?,?,TGS,Success,147287.0,1,147287.0,
C10888$@DOM1,C10888$@DOM1,auth,?,?,TGS,Success,147287.0,1,147287.0,
C11035,C529,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C11035$@DOM1,C11035$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147295.0
C1139,C1139,auth,?,?,TGS,Success,147287.0,2,147287.0,147290.0
C1139,C529,auth,Kerberos,Network,LogOn,Success,147287.0,9,147287.0,147295.0
C1186$@DOM1,C1186$@DOM1,auth,?,Network,LogOff,Success,147287.0,15,147287.0,147497.0
C12027,C528,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147380.0
C12027$@DOM1,C12027$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,4,147287.0,147385.0
C527,C101,auth,Kerberos,Network,LogOn,Success,147287.0,38,147287.0,147500.0
C527,C1085,auth,Kerberos,Network,LogOn,Success,147287.0,12,147287.0,147497.0
C1238,C529,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C1238$@DOM1,C1238$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,10,147287.0,147316.0
C12403$@DOM1,C12403$@DOM1,auth,NTLM,Network,LogOn,Success,147287.0,8,147287.0,147442.0
C12508,C12508,auth,Negotiate,Service,LogOn,Success,147287.0,1,147287.0,
C12508$@DOM1,SYSTEM@C12508,auth,Negotiate,Service,LogOn,Success,147287.0,1,147287.0,
C12707$@DOM1,C12707$@DOM1,auth,?,Network,LogOff,Success,147287.0,1,147287.0,
C12820,C457,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147297.0
C12820$@DOM1,C12820$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,5,147287.0,147300.0
C13014,C457,auth,Kerberos,Network,LogOn,Success,147287.0,5,147287.0,147500.0
C13014$@DOM1,C13014$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,14,147287.0,147500.0
C13016$@DOM1,C13016$@DOM1,auth,?,Network,LogOff,Success,147287.0,1,147287.0,
C13318$@DOM1,C13318$@DOM1,auth,?,Network,LogOff,Success,147287.0,6,147287.0,147505.0
C13638$@DOM1,C13638$@DOM1,auth,?,Network,LogOff,Success,147287.0,1,147287.0,
C1382,C1382,auth,?,?,TGS,Success,147287.0,1,147287.0,
C1382$@DOM1,C1382$@DOM1,auth,?,?,TGS,Success,147287.0,7,147287.0,147466.0
C1382,C457,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C13855$@DOM1,C13855$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147306.0
C14003$@DOM1,C14003$@DOM1,auth,?,Network,LogOff,Success,147287.0,2,147287.0,147290.0
C14046,C528,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147380.0
C14045$@DOM1,C14045$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,4,147287.0,147389.0
C14254,C1065,auth,Kerberos,Network,LogOn,Success,147287.0,1,147287.0,
C14254$@DOM1,C14254$@DOM1,auth,Kerberos,Network,LogOn,Success,147287.0,13,147287.0,147365.0
C14557,C529,auth,Kerberos,Network,LogOn,Success,147287.0,2,147287.0,147300.0
